rna,Exomere_2D_S4,Exomere_2D_S5,Exomere_2D_S6,sEVp_2D_S1,sEVp_2D_S2,sEVp_2D_S3,Supermere_2D_S7,Supermere_2D_S8,Supermere_2D_S9,Exomere_3D_S13,Exomere_3D_S14,Exomere_3D_S15,sEVp_3D_S10,sEVp_3D_S11,sEVp_3D_S12,Supermere_3D_S17,Supermere_3D_S18,Exomere_FPLC_S19,Exomere_FPLC_S20,Exomere_FPLC_S21,Exomere_FPLC_S22,Supermere_FPLC_S23,Supermere_FPLC_S24,Supermere_FPLC_S25,Supermere_FPLC_S26,NV_3D_W_S9,NV_3D_W_S10,NV_3D_W_S11,NV_3D_W_S12,sEV_3D_W_S1,sEV_3D_W_S2,sEV_3D_W_S3,sEV_3D_W_S4,hEV_3D_W_S5,hEV_3D_W_S6,hEV_3D_W_S7,hEV_3D_W_S8
RNU2-70P:ENSG00000222650.1,9.011626745,4.279695739,294.1358699,0.866356569,0.903473915,2.599940796,10.60076034,8.952719248,661.0712731,14.59768423,10.00348455,128.0351076,1.773906924,13.32247836,9.334750197,2.164921626,0.861789874,0.310082952,1.729156584,1.459482752,2.445750394,0.371035142,2.015839966,1.015719271,3.550909913,17.81574329,4.026231232,6.88323134,8.115616882,0.230962177,1.919125288,0.280771882,0.247837583,2.615942202,0.066562474,0.193918399,0.07424341
RNU7-3P:ENSG00000252244.1,127.0639371,145.3418239,156.2641888,5.931210355,9.897146066,16.83771182,158.6300828,179.206126,510.1347513,14.83699053,14.4136229,6.476817839,22.98366363,7.903165131,4.108731747,3.340164795,0.682250317,4.302400957,43.66120376,28.36869599,6.296506334,1.236783806,5.795539904,4.570736722,2.811137015,0,0,0.052543751,0.039205879,0,0.106618072,0,0,0.037370603,0,0,0
RNU5A-1:ENSG00000199568.1,19.31867483,12.08384679,31.05088082,18.26013076,27.80235637,57.75582767,6.635008271,7.131827198,29.55365808,152.6774187,72.33702535,77.33577857,357.0180501,87.16062115,42.70918526,92.04009658,9.479688618,48.25665938,54.90072156,78.53841559,49.85167825,9.214039351,33.13536945,48.94497239,157.8675366,0.503625252,1.845355981,7.6713876,7.370705187,1.905437964,5.170976471,4.267732612,5.452426819,18.72267205,3.927185978,0.484795998,1.187894553
RNU7-38P:ENSG00000238446.1,116.8132117,132.3349055,139.2421032,5.464710665,8.131265232,15.22822466,141.9281654,166.0805291,481.6206691,3.828900782,5.700910548,2.015963168,18.97309145,5.580602317,2.847279018,0.927823554,0.25135538,1.395373283,8.753855209,2.73653016,2.966122819,0.06183919,0.125989998,0.063482454,0,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU7-20P:ENSG00000251712.3,116.8132117,131.9153275,139.3502944,5.531353478,8.131265232,15.16632131,141.851901,165.8529176,480.8781149,3.828900782,5.593346198,1.973070335,18.97309145,5.580602317,2.847279018,0.927823554,0.179539557,1.395373283,8.645782922,2.73653016,3.018160061,0,0.125989998,0.063482454,0,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU7-21P:ENSG00000238558.1,116.8132117,131.9153275,139.3502944,5.531353478,8.131265232,15.16632131,141.851901,165.8529176,480.8781149,3.828900782,5.593346198,1.973070335,18.97309145,5.580602317,2.811237511,0.927823554,0.179539557,1.395373283,8.645782922,2.73653016,3.018160061,0,0.125989998,0.063482454,0,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU7-34P:ENSG00000238904.1,116.8132117,131.9153275,139.3502944,5.531353478,8.131265232,15.16632131,141.851901,165.8529176,480.8781149,3.828900782,5.593346198,1.973070335,18.97309145,5.580602317,2.811237511,0.927823554,0.179539557,1.395373283,8.645782922,2.73653016,3.018160061,0,0.125989998,0.063482454,0,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU5B-1:ENSG00000200156.1,42.0167097,25.34251202,46.9549905,43.71768532,63.98237996,119.84489,30.42952069,30.42407134,17.12825075,50.97224167,47.65100704,48.68336588,140.0615206,88.83802763,45.70063031,7.36073353,1.579948103,62.44295443,39.12216772,51.90285537,42.51442707,1.236783806,8.945289851,7.554412081,73.6813807,7.17665984,12.37227306,24.11758156,23.13146841,1.789956875,3.784941541,4.716967623,6.361164622,11.99596353,1.397811958,0.0969592,1.5591116
RNU7-4P:ENSG00000252770.1,114.391337,124.2790076,135.4554104,5.464710665,8.254466221,14.9187079,138.1912068,159.8591479,466.0270305,5.264738576,5.216870973,1.973070335,19.05021784,5.516086683,2.811237511,0.927823554,0.179539557,1.356612914,9.510361214,4.652101272,3.122234546,0.06183919,0.125989998,0.063482454,0.14795458,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU7-14P:ENSG00000238468.1,109.8292009,121.5097927,133.003076,5.464710665,7.802729263,14.79490119,134.606777,154.3206013,458.7499991,3.828900782,5.378217498,1.973070335,18.81883868,5.483828866,2.739154498,1.051533361,0.179539557,1.201571438,8.969999782,2.73653016,2.757973849,0,0.125989998,0.063482454,0,0,0,0,0.039205879,0,0,0,0,0.037370603,0,0,0
RNU2-56P:ENSG00000252635.1,23.09229353,19.21667302,114.3220583,1.399499073,3.737096647,4.704654773,41.7166612,46.50861779,222.370238,39.48553932,22.74986002,113.4944371,11.87746375,9.645087241,6.883927751,6.061780554,1.974935129,3.527193577,5.29554204,21.70980594,23.00046115,1.174944615,9.323259845,7.173517355,29.44296136,25.21273918,14.88866758,29.84485039,30.38455596,1.039329799,6.610320437,1.235396282,1.211650404,4.334989935,0.332812371,0.0484796,0.371217048
RNU1-138P:ENSG00000206820.1,105.9992596,86.01349279,128.2065985,22.32534235,25.25620262,35.65633091,70.77342156,58.42028662,176.3318762,54.08322355,18.93132559,37.18808653,13.4971179,4.548352177,3.207694083,4.762827578,0.610434494,2.67446546,23.34361389,23.53415938,11.29208161,1.051266235,11.71706981,10.79201726,6.214092348,0.755437878,2.600274337,9.037525118,10.11511669,0.115481089,8.049664404,1.010778776,0.275375092,0.26159422,0.133124948,0.242397999,0.07424341
RNU5A-8P:ENSG00000200972.1,87.86336076,71.16043111,13.41571157,7.797209119,11.29342393,6.314141932,186.5428762,168.6601262,17.72229413,3.350288185,6.776554048,4.417961837,30.15641771,12.77409548,5.622475022,2.350486337,0.035907911,5.116368705,4.755180607,2.189224128,2.862048334,0.123678381,0.62994999,1.460096453,27.37159725,2.203360477,3.439072511,3.520431296,12.66349881,0.230962177,0.959562644,0.336926259,0.357987619,1.42008291,0.066562474,0,0
RNU2-27P:ENSG00000251994.1,3.492005363,2.181805671,64.95079716,1.399499073,0.698138934,0.371420114,6.024892568,3.641784101,224.8454188,6.221963771,6.346296648,75.49138673,2.468044416,9.54831379,6.523512686,0.742258843,0.430894937,0,0.432289146,1.641918096,1.196856576,0,1.511879975,0.698306999,0.295909159,0.440672095,0.167759635,0.78815626,0.784117573,0,0.159927107,0.224617506,0.578287693,0.859523866,0.066562474,0.0484796,0
RNU12-2P:ENSG00000201659.1,21.96584019,20.13974465,9.881464976,0.599785317,2.053349806,1.609487159,22.87933887,25.1890067,4.504828954,21.0589543,18.12459297,12.09577901,65.86593536,2.677398799,1.081245197,14.59775725,2.836725003,0.465124428,14.48168639,72.60926691,35.69754831,0.309195951,14.11087977,79.35306808,280.6698377,1.888594695,3.271312876,3.205168792,4.508676045,0,0.319854215,0,0,0.149482412,0.133124948,0,0
RNVU1-22:ENSG00000199879.1,41.90406436,28.36347372,80.16969577,5.198139413,9.281141124,9.409309546,35.92056202,28.7549203,113.5612925,15.55490943,7.905979723,17.58606168,3.779193013,1.354828308,0.792913144,1.360807879,0.25135538,1.201571438,6.808554051,7.75350212,5.307798728,0.680231093,7.055439883,6.602175264,5.17841029,0.566578408,2.180875251,7.251037595,7.723558095,0.057740544,6.557011402,0.786161271,0.192762564,0.037370603,0.133124948,0.0484796,0
RNU4-2:ENSG00000202538.1,11.54614677,7.888066656,11.86497072,37.58654652,35.60508564,64.37948637,5.872363642,6.069640168,3.168231352,28.71675587,21.45908782,12.95363568,23.60067473,38.48357551,20.97615681,1.298952976,0.215447469,26.16324906,60.62855274,19.79423482,8.013735334,0.680231093,3.527719941,2.856710451,6.510001508,0.251812626,0.167759635,0.525437507,0.509676423,2.598324496,2.772069861,4.211578235,4.681376562,0.784782661,4.526248246,4.07228638,1.262137962
RNU2-3P:ENSG00000222076.1,43.03051771,37.51027442,56.07911692,4.065211592,6.57071938,7.676015682,57.35087609,49.23995586,86.38380796,20.58034171,14.35984072,18.14366852,8.94666101,3.322555137,2.378739432,2.969035373,0.359079114,1.627935497,9.402288928,6.38523704,3.434458,0.927587854,3.02375995,3.999394631,13.31591217,1.07020366,1.006557808,2.522100033,3.254087928,0.115481089,0.533090358,0.112308753,0.220300073,1.42008291,0.066562474,0.0484796,0.148486819
RNU1-146P:ENSG00000200885.1,37.06031499,24.7551028,60.51495704,4.46506847,7.30992531,7.552208978,31.95480995,26.40293473,95.19545141,14.83699053,6.023603598,15.44142001,4.164824953,1.451601759,0.828954651,1.298952976,0.287263291,1.317852545,7.132770911,8.392025824,5.463910455,0.618391903,6.803459887,6.729140173,3.402955334,0.566578408,1.971175707,6.725600088,7.174675794,0.115481089,6.557011402,0.786161271,0.192762564,0.037370603,0.266249897,0.193918399,0
RNU5F-1:ENSG00000199377.1,11.71511477,10.40553474,6.563600823,9.663207882,17.82307632,13.86635091,5.491041328,6.297251675,5.445397637,81.84275422,35.60379984,36.3731227,39.18020511,9.290251255,4.901644891,23.75228299,1.328592723,6.899345678,20.53373444,27.73017229,7.337251183,1.236783806,4.409649927,6.983069991,15.23932171,0.220336048,0.167759635,1.313593767,1.254588117,0.866108165,3.518396362,0.786161271,2.203000735,3.811801494,4.925623091,0.484795998,0.371217048
RNU4-1:ENSG00000200795.1,6.308138721,5.790176588,4.14733019,46.25011221,44.4755568,66.42229699,5.033454551,3.869395607,1.881137365,24.88785509,16.45734555,2.401998669,21.51826226,11.58055625,8.181421987,1.175243169,0.215447469,6.705543834,52.30698668,20.61519387,7.337251183,0.185517571,2.267819962,3.110640269,6.214092348,0.188859469,0.167759635,0.315262504,0.352852908,3.17572994,1.38603493,2.190020682,3.414651139,0.710041455,4.459685772,4.02380678,1.113651143
RNU6-1:ENSG00000206625.1;RNU6-5P:ENSG00000206965.1,22.9796482,18.12577019,15.21889861,24.1246983,29.32183523,41.04192256,1.525289258,1.669151046,1.089079527,3.110981886,2.473980049,5.318711338,32.00745103,14.25795505,8.181421987,0.123709807,0.215447469,21.08564073,37.82530028,31.9261852,30.80604752,0.371035142,1.259899979,2.031438543,0.14795458,0.314765782,0.712978447,0.472893756,0.235235272,0.461924355,0.266545179,0.898470023,0.798587766,0.074741206,0,0,0.07424341
RNU6-7:ENSG00000201654.1;RNU6-8:ENSG00000202337.1,22.92332553,18.12577019,15.18283487,23.5915558,28.6236963,39.92766222,1.525289258,1.669151046,1.089079527,3.110981886,2.473980049,5.318711338,31.93032464,14.03215033,8.073297468,0.123709807,0.215447469,21.08564073,37.82530028,31.9261852,30.80604752,0.371035142,1.259899979,2.031438543,0.14795458,0.314765782,0.712978447,0.472893756,0.235235272,0.461924355,0.266545179,0.842315647,0.798587766,0.074741206,0,0,0.07424341
RNU6-11P:ENSG00000201104.1;RNU6-37P:ENSG00000199562.1,22.92332553,18.12577019,15.18283487,23.45827017,28.5826293,39.61814546,1.525289258,1.669151046,1.089079527,3.110981886,2.473980049,5.318711338,31.93032464,13.90311907,8.001214455,0.123709807,0.215447469,21.04688036,37.82530028,31.9261852,30.80604752,0.371035142,1.259899979,2.031438543,0.14795458,0.314765782,0.712978447,0.472893756,0.235235272,0.461924355,0.266545179,0.842315647,0.771050257,0.074741206,0,0,0.07424341
RNU1-34P:ENSG00000201291.1,22.69803486,19.21667302,42.51915039,3.598711901,4.599503566,5.633205057,25.77738846,19.87807155,73.01783194,18.90519761,8.766494522,17.20002618,3.933445789,2.935461334,1.910199847,1.237098072,0.25135538,3.178350256,6.592409478,6.658890056,4.579277334,0.618391903,6.299499895,5.776903356,2.959091594,0.566578408,1.845355981,6.200162581,6.821822886,0.057740544,6.290466223,0.786161271,0.192762564,0.037370603,0.066562474,0.0484796,0
RNU1-65P:ENSG00000200789.1,22.75435753,19.30058863,42.8797878,3.598711901,4.55843657,5.695108409,25.85365292,19.87807155,73.56237171,14.59768423,5.647128373,14.88381318,4.010572177,1.322570491,0.864996157,1.175243169,0.287263291,1.240331807,7.240843197,8.20959048,5.099649758,0.680231093,6.551479891,5.903868265,3.107046174,0.566578408,1.88729589,6.462881334,7.017852279,0.057740544,6.503702366,0.786161271,0.192762564,0.149482412,0.133124948,0.0969592,0
RNU1-20P:ENSG00000200184.1,22.6417122,19.13275742,42.66340535,3.598711901,4.55843657,5.633205057,25.77738846,19.80220105,73.01783194,14.59768423,5.647128373,14.88381318,4.010572177,1.322570491,0.93707917,1.175243169,0.25135538,1.240331807,7.132770911,10.7636853,5.099649758,0.680231093,6.425489893,5.903868265,3.107046174,0.566578408,1.88729589,6.462881334,6.978646401,0.057740544,6.503702366,0.786161271,0.192762564,0.037370603,0.066562474,0.0484796,0
RNU1-18P:ENSG00000199932.1,3.041424026,1.510480849,12.98294668,0.799713756,1.067741899,1.238067046,1.372760332,1.745021548,11.38583142,4.068207081,2.689108749,5.576068338,20.51561921,1.451601759,0.792913144,3.958713831,0.359079114,2.364382508,79.4331306,199.675484,4.423165607,1.731497328,11.59107981,12.50604353,2.367273276,0.975773926,0.671038539,1.418681269,1.372205753,0.173221633,5.544139722,0.673852518,0.385525129,0.074741206,0.066562474,0.0484796,0.07424341
RNU1-82P:ENSG00000212153.1,1.802325349,0.92307163,12.80262798,0.199928439,0.410669961,0.680936875,1.143966943,1.289798536,11.13831335,2.393062989,1.236990025,5.275818505,19.9757345,1.290312674,0.720830131,3.958713831,0.359079114,4.418682064,78.89276916,197.3950422,3.798718697,1.545979757,10.83513982,11.80773653,1.775454957,0.975773926,0.671038539,1.261050016,1.372205753,0.115481089,5.0643584,0.617698141,0.33045011,0.074741206,0.066562474,0.0484796,0.07424341
RNVU1-14:ENSG00000207501.1,0.39425867,0.503493616,0.649147334,0.133285626,1.27307688,0.866646932,0.305057852,0.227611506,0.990072298,3.828900782,4.248791824,4.246390504,20.12998727,1.193539224,0.612705611,3.711294217,0.359079114,2.713225829,79.21698602,200.22279,6.296506334,1.669658137,11.33909981,12.1251488,2.219318696,1.07020366,0.796858265,1.366137518,1.293793996,0.230962177,5.384212614,0.673852518,0.440600147,0.074741206,0,0,0.07424341
RNVU1-15:ENSG00000207205.1,1.520712013,0.335662411,0.613083593,0.799713756,0.73920593,1.052356989,0.991438018,1.062187029,0.841561453,4.546819679,1.5059009,1.415463501,20.05286088,1.677406477,0.612705611,3.77314912,0.359079114,2.441903246,79.10891374,198.9457426,4.267053879,1.607818947,11.59107981,11.99818389,1.923409536,0.975773926,0.671038539,1.313593767,1.332999874,0.346443266,5.384212614,0.730006894,1.129037877,0.074741206,0,0,0.07424341
RNU1-39P:ENSG00000206624.1,1.97129335,1.762227657,3.20967293,0.333214065,0.410669961,0.495226818,1.677818184,0.910446025,4.950361488,2.871675587,1.559683075,2.144641669,18.0475748,1.193539224,0.540622598,3.77314912,0.394987026,1.550414759,77.70397401,196.3004301,3.434458,1.731497328,10.83513982,11.80773653,2.071364116,1.196109973,0.671038539,1.103418764,1.254588117,0,1.439343966,0.112308753,0.192762564,0.037370603,0.066562474,0.193918399,0
RNU1-14P:ENSG00000199629.1,0.563226672,0.335662411,0.685211075,0.133285626,0.164267984,0.185710057,0.610115703,0.455223013,1.485108446,2.871675587,1.18320785,1.501249168,18.12470118,1.096765773,0.432498079,3.711294217,0.394987026,1.589175128,80.1896366,198.9457426,5.255761485,1.545979757,10.83513982,11.80773653,1.775454957,0.912820769,0.671038539,1.050875014,1.411411632,0.057740544,2.452215646,0.224617506,0.302912601,0.037370603,0,0,0
RNU2-50P:ENSG00000222426.1,10.58866142,8.727222683,23.98238762,1.666070325,1.437344864,1.733293864,11.89725621,11.0012228,55.34504143,15.79421573,8.605147998,14.11174218,4.241951341,1.677406477,1.225411223,2.288631434,0.394987026,0.116281107,2.593734877,6.658890056,4.319091122,0.432874332,3.02375995,2.285368361,7.841592725,2.612555994,2.768033972,4.62385006,7.213881673,0.173221633,1.066180716,0.224617506,0.247837583,0.859523866,0.133124948,0.193918399,0.07424341
RNU1-115P:ENSG00000202199.1,0.168968001,0.167831205,0.288509926,0.066642813,0.123200988,0.061903352,0.228793389,0.151741004,0.594043379,1.914450391,0.96807915,1.200999334,18.6645859,1.225797041,0.504581092,3.711294217,0.359079114,1.51165439,77.70397401,195.3882534,3.226309031,1.484140567,10.58315982,11.61728917,1.775454957,0.944297347,0.671038539,1.050875014,1.17617636,0.057740544,2.878687932,0.280771882,0.220300073,0.037370603,0,0,0
RNU1-17P:ENSG00000199892.2,0.168968001,0.167831205,0.288509926,0.066642813,0.082133992,0.061903352,0.228793389,0.151741004,0.544539764,1.914450391,0.8605148,1.200999334,17.73906924,0.935476689,0.360415066,3.711294217,0.359079114,1.317852545,77.48782944,196.0267771,3.278346273,1.484140567,10.58315982,11.55380671,1.775454957,0.912820769,0.62909863,1.050875014,1.17617636,0,1.38603493,0.112308753,0.385525129,0.037370603,0,0,0
RNU1-148P:ENSG00000207201.1,12.67260011,11.58035318,31.23119952,2.132570015,2.464019767,3.466587728,17.15950415,14.79474791,56.33511373,4.786125978,1.774811774,3.43142667,2.31379164,0.935476689,0.504581092,0.371129422,0.143631646,0.581405535,3.134096309,3.64870688,2.757973849,0.247356761,1.133909981,1.14268418,1.331591217,0.346242361,0.922677991,2.784818786,3.293293807,0.115481089,4.264722863,0.561543765,0.165225055,0.037370603,0.066562474,0.0484796,0.07424341
RNU1-85P:ENSG00000200997.1,13.34847212,11.32860637,31.303327,1.932641576,2.258684787,3.404684375,17.08323969,14.5671364,56.58263181,3.828900782,1.18320785,3.30274817,2.082412476,0.967734506,0.432498079,0.371129422,0.143631646,0.426364059,2.269518017,2.189224128,2.081489697,0.185517571,0.755939987,1.14268418,1.035682058,0.314765782,0.922677991,2.679731285,3.21488205,0.057740544,4.158104791,0.449235012,0.137687546,0,0.066562474,0.0484796,0
RNU1-32P:ENSG00000200807.1,15.37608813,12.16776239,27.87727163,1.865998764,2.340818779,3.52849108,17.23576861,13.50494937,47.27595221,4.068207081,1.18320785,2.873819836,2.390918028,0.838703238,0.612705611,0.371129422,0.071815823,0.620165904,3.350240882,3.466271536,2.445750394,0.185517571,1.259899979,0.888754363,1.183636638,0.346242361,0.922677991,2.889906288,3.450117322,0.057740544,4.371340934,0.449235012,0.137687546,0.037370603,0.066562474,0.0969592,0.148486819
RNU6-9:ENSG00000207507.1,11.54614677,9.062885094,7.609449306,12.19563478,15.11265457,21.48046324,0.762644629,0.834575523,0.544539764,1.435837793,1.2907722,2.659355669,16.04228871,7.354782244,4.18081476,0.061854904,0.107723734,10.54282036,18.91265014,15.9630926,15.40302376,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.440600147,0.037370603,0,0,0
RNU6-3P:ENSG00000207041.1,11.54614677,9.062885094,7.609449306,12.19563478,15.11265457,21.48046324,0.762644629,0.834575523,0.544539764,1.435837793,1.2907722,2.659355669,16.04228871,7.354782244,4.108731747,0.061854904,0.107723734,10.54282036,18.91265014,15.9630926,15.40302376,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.440600147,0.037370603,0,0,0
RNU6-4P:ENSG00000206932.1,11.54614677,9.062885094,7.717640528,12.12899196,14.8251856,21.17094648,0.762644629,0.834575523,0.544539764,1.435837793,1.2907722,2.659355669,16.04228871,7.258008793,4.108731747,0.061854904,0.107723734,10.54282036,18.91265014,15.9630926,15.40302376,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.413062638,0.037370603,0,0,0
RNU6-6P:ENSG00000272055.1,11.4898241,9.062885094,7.609449306,12.06234915,14.66091762,20.55191296,0.762644629,0.834575523,0.544539764,1.435837793,1.236990025,2.659355669,16.04228871,7.128977526,4.07269024,0.061854904,0.107723734,10.54282036,18.91265014,15.9630926,15.40302376,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.385525129,0.037370603,0,0,0
RNU6-2:ENSG00000207357.1,11.4898241,9.062885094,7.609449306,12.06234915,14.53771663,20.42810625,0.762644629,0.834575523,0.544539764,1.435837793,1.236990025,2.659355669,16.04228871,7.128977526,4.07269024,0.061854904,0.107723734,10.54282036,18.91265014,15.9630926,15.40302376,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.385525129,0.037370603,0,0,0
RNU6-36P:ENSG00000206899.1,11.43350143,9.062885094,7.465194343,11.86242071,14.45558264,20.18049284,0.762644629,0.758705021,0.495036149,1.435837793,1.236990025,2.573570002,15.96516232,7.096719709,4.07269024,0.061854904,0.107723734,10.15521667,18.80457786,15.9630926,15.35098652,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.385525129,0.037370603,0,0,0
RNU6-33P:ENSG00000207524.1,11.09556543,8.727222683,7.176684417,11.7957779,14.49664963,20.73762301,0.762644629,0.758705021,0.495036149,1.435837793,1.236990025,2.573570002,15.96516232,7.225750976,4.108731747,0.061854904,0.107723734,10.03893557,18.80457786,15.9630926,15.35098652,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.159927107,0.449235012,0.385525129,0.037370603,0,0,0
RNU6-15P:ENSG00000207264.1,11.4898241,9.062885094,7.573385565,10.99606414,13.7574437,19.12813585,0.686380166,0.834575523,0.495036149,1.435837793,1.0756435,2.573570002,15.96516232,6.838657174,3.892482708,0.061854904,0.071815823,10.46529962,18.80457786,15.9630926,15.35098652,0.185517571,0.62994999,1.015719271,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.106618072,0.393080635,0.357987619,0.037370603,0,0,0
RNU6-16P:ENSG00000207113.1,11.1518881,8.811138286,7.248811898,10.86277852,13.63424271,19.00432915,0.686380166,0.758705021,0.495036149,1.435837793,1.0756435,2.573570002,15.96516232,6.67736809,3.820399695,0.061854904,0.071815823,10.1164563,18.80457786,15.87187493,15.35098652,0.185517571,0.62994999,0.952236817,0,0.157382891,0.377459178,0.210175003,0.117617636,0.230962177,0.106618072,0.393080635,0.33045011,0.037370603,0,0,0
RNU2-9P:ENSG00000222126.1,13.96802145,8.811138286,12.98294668,0.799713756,1.314143876,0.928550284,17.38829754,19.87807155,39.85040998,6.46127007,3.011801799,5.275818505,4.010572177,0.580640703,0.504581092,1.422662783,0,0.038760369,1.621084298,1.094612064,1.457042788,0.371035142,1.511879975,1.967956088,15.38727629,0.346242361,1.25819726,3.362800044,4.195029016,0,0.053309036,0,0.055075018,0.448447235,0.066562474,0,0
RNU6-42P:ENSG00000206892.1,10.02543475,7.888066656,6.743919527,9.596565069,10.67741899,15.16632131,0.152528926,0.303482008,0.148510845,0.478612598,0.53782175,1.286785001,14.19125539,5.999953936,3.315818603,0.061854904,0.071815823,7.635792689,17.72385499,14.22995683,14.36227891,0.123678381,0.503959992,0.825271908,0,0.031476578,0.041939909,0.052543751,0.078411757,0.057740544,0.053309036,0.224617506,0.137687546,0,0,0,0
RNU6-707P:ENSG00000201517.1,10.30704809,8.139813464,6.707855786,8.663565688,10.18461504,14.11396432,0.228793389,0.455223013,0.19801446,0.957225196,0.699168275,1.930177502,14.19125539,5.806407035,3.207694083,0.061854904,0.071815823,7.868354903,17.83192728,14.22995683,14.36227891,0.123678381,0.503959992,0.888754363,0,0.062953156,0.167759635,0.105087501,0.078411757,0.115481089,0.053309036,0.224617506,0.110150037,0,0,0,0
RNU6-10P:ENSG00000206763.1,10.02543475,7.888066656,6.707855786,8.730208501,10.06141405,14.05206097,0.152528926,0.303482008,0.09900723,0.478612598,0.376475225,1.286785001,14.26838178,5.741891401,3.13561107,0.061854904,0.035907911,7.635792689,18.26421642,14.41239218,14.36227891,0.123678381,0.503959992,0.825271908,0,0.031476578,0.041939909,0.052543751,0.078411757,0.057740544,0.053309036,0.224617506,0.110150037,0,0,0,0
RNU2-23P:ENSG00000222477.1,2.478197355,2.265721273,9.051998937,0.799713756,0.862406919,0.742840227,0.991438018,0.910446025,3.267238582,0.239306299,0.53782175,2.144641669,4.781836057,4.354805276,1.802075328,0.123709807,0.969513609,31.31837814,17.07542127,22.98685334,9.21059191,0.247356761,1.259899979,1.587061362,0.14795458,0.314765782,2.180875251,0.315262504,0.196029393,0.288702722,0.106618072,0.056154376,0.247837583,0.186853014,0,0,0.07424341
RNU6-98P:ENSG00000206900.1,10.02543475,7.804151053,6.491473342,8.330351623,9.5275431,13.37112409,0.152528926,0.227611506,0.09900723,0.478612598,0.32269305,0.600499667,13.41999151,5.290281965,2.955403537,0.061854904,0.035907911,7.20942863,16.96734898,12.58803874,13.32153406,0.123678381,0.503959992,0.825271908,0,0,0,0.052543751,0.039205879,0.057740544,0.053309036,0.168463129,0.082612528,0,0,0,0.07424341
RNVU1-8:ENSG00000286172.1,11.20821076,9.818125518,15.83198221,1.066285008,1.930148818,3.652297784,14.49024795,11.98753933,33.41494004,1.435837793,0.699168275,1.372570668,1.54252776,0.387093802,0.432498079,0.185564711,0.035907911,0.310082952,3.350240882,1.36826508,1.196856576,0.06183919,0.503959992,0.57134209,0.295909159,0.125906313,0.335519269,1.261050016,1.254588117,0.057740544,2.931996968,0.224617506,0.110150037,0,0,0.0484796,0
RNU6-28P:ENSG00000199248.1,9.969112086,7.72023545,6.635728305,8.130423184,9.404342112,12.93780063,0.076264463,0.227611506,0.09900723,0.478612598,0.32269305,0.600499667,13.41999151,5.225766331,2.883320524,0.061854904,0.035907911,7.093147523,16.96734898,12.58803874,13.32153406,0.123678381,0.503959992,0.825271908,0,0,0,0.052543751,0.039205879,0.057740544,0.053309036,0.168463129,0.082612528,0,0,0,0
RNU2-52P:ENSG00000222612.1,1.914970683,1.342649644,14.20911387,0.399856878,0.53387095,0.433323466,3.813223144,4.021136611,48.5630462,10.52947715,6.615207523,8.492781007,0.848390268,0.967734506,0.792913144,0.494839229,0.143631646,0.116281107,1.296867438,0.91217672,1.144819333,0.123678381,1.133909981,0.444377181,1.627500377,0.755437878,3.14549315,0.893243762,0.666499937,0.057740544,0.053309036,0,0.027537509,0.074741206,0,0,0
RNU1-130P:ENSG00000200800.1,9.68749875,8.391560272,15.79591846,1.066285008,1.601612849,2.414230739,14.49024795,11.45644582,32.96940751,1.435837793,0.699168275,1.329677835,0.77126388,0.225804718,0.144166026,0.185564711,0.035907911,0.310082952,3.134096309,1.094612064,1.092782091,0.06183919,0.503959992,0.317412272,0.295909159,0.125906313,0.335519269,1.261050016,1.254588117,0.057740544,2.825378897,0.224617506,0.082612528,0,0,0.0969592,0
RNU2-15P:ENSG00000222624.1,4.224200036,4.195780136,15.90410969,0.266571252,0.657071938,0.866646932,4.957190088,3.641784101,47.5729739,4.30751338,3.119366149,7.24888884,0.308505552,1.290312674,0.792913144,0.061854904,0.107723734,0,0.108072287,0.182435344,0.468335182,0,0.377969994,0.063482454,0.14795458,0.094429735,0,0.210175003,0.823323452,0,0,0,0,0.037370603,0,0,0
